Accident_Severity,Time,Road_Surface_Conditions,Weather_Conditions,Urban_or_Rural_Area,Number_of_Vehicles
3,"17:44",Wet,"Snowing without high winds",1,1
3,"18:00",Wet,"Fine without high winds",1,2
3,"12:11",Dry,"Fine without high winds",1,2
3,"19:35",Wet,"Raining without high winds",1,3
3,"00:15",Dry,"Fine without high winds",1,2
3,"10:28",Dry,"Fine without high winds",1,1
2,"14:55",Dry,"Fine without high winds",1,1
3,"10:00",Dry,"Fine without high winds",1,2
3,"15:15",Wet,"Snowing without high winds",1,1
3,"08:25",Wet,"Snowing without high winds",1,2
3,"21:48",Dry,"Fine without high winds",1,2
3,"19:05",Dry,"Fine without high winds",1,2
3,"18:30",Wet,"Fine without high winds",1,2
3,"10:21",Dry,"Fine without high winds",1,1
3,"03:19",Dry,"Fine without high winds",1,1
2,"18:30",Dry,"Fine without high winds",1,2
3,"15:30",Dry,"Fine without high winds",1,2
3,"06:55",Dry,"Fine without high winds",1,2
3,"09:50",Dry,"Fine without high winds",1,2
3,"15:15",Dry,"Fine without high winds",1,2
3,"16:47",Wet,"Raining without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,1
3,"14:15",Dry,"Fine without high winds",2,2
3,"12:00",Dry,"Fine without high winds",1,2
3,"10:40",Wet,"Raining without high winds",1,3
3,"16:15",Dry,"Fine without high winds",1,3
3,"04:12",Wet,"Fine without high winds",2,1
3,"10:30",Dry,"Fine without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,2
3,"11:34",Dry,"Fine without high winds",1,3
3,"13:40",Dry,"Fine without high winds",1,2
3,"12:45",Dry,"Fine without high winds",1,2
3,"19:25",Wet,"Raining without high winds",1,1
3,"19:20",Dry,"Fine without high winds",1,2
3,"17:57",Dry,"Fine without high winds",1,2
3,"13:32",Dry,"Fine without high winds",1,1
3,"22:10",Dry,"Fine without high winds",1,2
3,"14:30",Wet,"Raining without high winds",1,1
3,"19:07",Dry,"Fine without high winds",1,3
3,"14:25",Wet,"Fine without high winds",1,1
3,"16:20",Dry,"Fine without high winds",1,2
3,"13:45",Dry,"Fine without high winds",1,1
3,"14:58",Dry,"Fine without high winds",1,2
3,"13:55",Dry,"Fine without high winds",1,1
3,"16:20",Dry,"Fine without high winds",1,2
3,"13:00",Dry,"Fine without high winds",1,2
3,"07:42",Dry,"Fine without high winds",1,2
3,"21:35",Dry,"Fine without high winds",1,2
3,"17:50",Wet,"Fine without high winds",2,2
3,"11:40",Dry,"Fine without high winds",1,2
3,"13:03",Dry,"Fine without high winds",1,1
3,"11:18",Wet,"Fine without high winds",1,2
2,"08:40",Dry,"Fine without high winds",2,2
3,"07:00",Dry,"Fine without high winds",1,2
3,"16:15",Wet,"Raining without high winds",1,2
3,"17:25",Wet,"Fine without high winds",1,2
3,"15:13",Dry,"Fine without high winds",1,2
3,"16:45",Dry,"Fine without high winds",1,2
3,"07:05",Wet,"Raining without high winds",1,2
2,"23:20",Dry,"Fine without high winds",1,2
3,"07:41",Wet,"Raining without high winds",1,2
3,"13:30",Wet,"Raining without high winds",1,2
3,"11:35",Dry,"Fine without high winds",1,1
3,"13:35",Dry,"Fine without high winds",1,3
3,"10:00",Wet,"Fine without high winds",1,1
2,"08:35",Wet,"Fine without high winds",1,2
3,"14:35",Dry,"Fine without high winds",1,2
3,"08:28",Dry,"Fine without high winds",1,2
3,"09:14",Dry,"Fine without high winds",1,1
3,"09:00",Dry,"Fine without high winds",1,2
3,"15:40",Dry,"Fine without high winds",1,1
3,"09:10",Dry,"Fine without high winds",1,2
3,"14:00",Dry,"Fine without high winds",1,3
3,"18:52",Dry,"Fine without high winds",1,3
3,"13:50",Wet,"Fine without high winds",1,2
3,"23:57",Wet,"Raining without high winds",1,2
3,"12:39",Dry,"Fine without high winds",1,2
3,"09:20",Dry,"Fine without high winds",1,3
2,"21:04",Dry,"Fine without high winds",1,2
2,"16:41",Dry,"Fine without high winds",1,2
3,"12:30",Dry,"Fine without high winds",2,3
3,"11:18",Dry,"Fine without high winds",1,1
2,"09:00",Dry,"Fine without high winds",1,2
2,"09:50",Dry,"Fine without high winds",1,2
3,"17:20",Dry,"Fine without high winds",1,2
3,"16:15",Dry,"Fine without high winds",1,2
3,"22:30",Dry,"Fine without high winds",1,2
3,"13:21",Dry,"Fine without high winds",1,2
3,"17:10",Dry,"Fine without high winds",1,2
3,"17:40",Dry,"Fine without high winds",1,2
3,"00:20",Dry,"Fine without high winds",1,2
3,"18:50",Dry,"Fine without high winds",1,2
3,"15:38",Dry,"Fine without high winds",1,1
3,"08:32",Dry,"Fine without high winds",1,2
3,"10:03",Dry,"Fine without high winds",1,1
3,"12:12",Dry,"Fine without high winds",1,3
3,"21:49",Dry,"Fine without high winds",1,3
3,"11:30",Dry,"Fine without high winds",1,1
3,"21:18",Wet,"Raining without high winds",1,2
3,"16:25",Wet,"Raining without high winds",1,3
3,"18:58",Dry,"Fine without high winds",1,2
3,"17:06",Dry,"Fine without high winds",1,1
3,"17:41",Dry,"Fine without high winds",1,1
3,"16:52",Dry,"Fine without high winds",1,1
3,"23:45",Dry,"Fine without high winds",1,2
3,"16:20",Wet,"Raining without high winds",1,3
3,"18:51",Dry,"Fine without high winds",1,2
3,"16:50",Dry,"Fine without high winds",1,3
2,"22:15",Dry,"Fine without high winds",1,2
3,"12:00",Dry,"Fine without high winds",1,2
3,"10:42",Dry,"Fine without high winds",1,1
3,"10:00",Dry,"Fine without high winds",1,1
3,"16:30",Dry,"Fine without high winds",1,3
3,"20:00",Dry,"Fine without high winds",1,1
3,"17:30",Dry,"Fine without high winds",1,1
3,"13:50",Dry,"Fine without high winds",1,2
3,"13:00",Dry,"Fine without high winds",1,2
2,"20:30",Dry,"Fine without high winds",1,2
3,"23:02",Dry,"Fine without high winds",1,2
3,"21:01",Dry,"Fine without high winds",1,4
3,"10:58",Dry,"Fine without high winds",1,2
3,"19:07",Dry,"Fine without high winds",2,3
3,"11:55",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Fine without high winds",1,3
3,"09:40",Dry,"Fine without high winds",1,2
3,"11:30",Wet,"Raining without high winds",1,2
3,"13:20",Dry,"Fine without high winds",1,2
3,"18:00",Dry,"Fine without high winds",1,1
3,"11:00",Dry,"Fine without high winds",1,2
3,"12:34",Dry,"Fine without high winds",1,2
3,"16:12",Dry,"Fine without high winds",1,3
3,"18:20",Dry,"Fine without high winds",1,2
2,"07:20",Dry,"Fine without high winds",1,1
3,"13:00",Dry,"Fine without high winds",1,2
3,"18:20",Dry,"Fine without high winds",1,2
3,"16:15",Dry,"Fine without high winds",1,2
2,"12:00",Dry,"Fine without high winds",1,2
3,"12:14",Dry,"Fine without high winds",1,2
3,"22:55",Dry,"Fine without high winds",1,3
2,"12:40",Dry,"Fine without high winds",1,3
3,"15:54",Dry,"Fine without high winds",1,3
3,"17:25",Dry,"Fine without high winds",1,4
3,"15:35",Dry,"Fine without high winds",1,2
3,"17:40",Dry,"Fine without high winds",1,2
3,"17:25",Dry,"Fine without high winds",1,4
3,"19:48",Dry,"Fine without high winds",2,2
3,"11:55",Dry,"Fine without high winds",1,2
3,"14:10",Dry,"Fine without high winds",1,2
3,"10:10",Dry,"Fine without high winds",1,2
3,"18:51",Dry,"Fine without high winds",1,2
3,"00:30",Dry,"Fine without high winds",1,2
3,"15:40",Dry,"Fine without high winds",1,2
3,"13:18",Dry,"Fine without high winds",1,1
3,"12:25",Dry,"Fine without high winds",2,2
3,"11:55",Dry,"Fine without high winds",2,3
3,"19:20",Dry,"Fine without high winds",1,2
3,"07:30",Dry,"Fine without high winds",1,2
3,"17:17",Dry,"Fine without high winds",1,2
2,"07:56",Dry,"Fine without high winds",1,3
3,"13:10",Wet,"Fine without high winds",1,2
3,"11:55",Dry,"Fine without high winds",1,2
3,"03:45",Dry,"Fine without high winds",1,1
3,"09:05",Dry,"Fine without high winds",1,1
3,"11:16",Dry,"Fine without high winds",1,2
3,"22:30",Wet,"Raining without high winds",1,2
3,"17:05",Dry,"Fine without high winds",1,1
3,"08:15",Wet,"Raining without high winds",1,2
3,"01:30",Dry,"Fine without high winds",1,2
3,"07:20",Dry,"Fine without high winds",1,2
3,"22:38",Wet,"Fine without high winds",1,3
3,"17:22",Dry,"Fine without high winds",1,2
3,"19:54",Wet,"Raining without high winds",1,2
3,"16:30",Wet,"Raining without high winds",1,2
3,"18:50",Dry,"Fine without high winds",1,2
3,"09:16",Dry,"Fine without high winds",1,1
3,"00:10",Wet,"Fine without high winds",1,2
3,"18:17",Wet,"Raining without high winds",1,2
3,"07:30",Dry,"Fine without high winds",1,2
3,"16:55",Dry,"Fine without high winds",1,1
2,"18:40",Dry,"Fine without high winds",1,1
3,"15:05",Dry,"Fine without high winds",1,2
3,"19:00",Wet,"Raining without high winds",1,3
3,"18:22",Dry,"Fine without high winds",1,2
3,"11:23",Dry,"Fine without high winds",1,2
3,"14:05",Dry,"Fine without high winds",1,2
3,"13:50",Dry,"Fine without high winds",1,1
3,"16:39",Dry,"Fine without high winds",1,2
3,"17:58",Dry,"Fine without high winds",1,1
3,"19:15",Dry,"Fine without high winds",1,2
3,"08:30",Dry,"Fine without high winds",1,2
3,"19:30",Dry,"Fine without high winds",1,2
3,"14:37",Dry,"Fine without high winds",1,2
3,"23:15",Dry,"Fine without high winds",1,2
3,"13:08",Dry,"Fine without high winds",1,1
3,"17:45",Dry,"Fine without high winds",1,2
3,"15:47",Dry,"Fine without high winds",1,3
3,"10:25",Dry,"Fine without high winds",1,2
3,"15:07",Dry,"Fine without high winds",1,2
3,"08:48",Dry,"Fine without high winds",1,1
3,"08:33",Dry,"Fine without high winds",1,2
3,"12:03",Dry,"Fine without high winds",1,1
3,"01:40",Dry,"Fine without high winds",1,2
3,"23:58",Dry,"Fine without high winds",1,1
3,"15:40",Dry,"Fine without high winds",1,2
3,"18:15",Dry,"Fine without high winds",1,2
3,"07:45",Dry,"Fine without high winds",1,2
3,"13:47",Dry,"Fine without high winds",1,2
2,"09:30",Dry,"Fine without high winds",1,2
3,"16:15",Dry,"Fine without high winds",1,2
3,"16:30",Dry,"Fine without high winds",1,4
3,"17:10",Dry,"Fine without high winds",1,2
3,"15:46",Dry,"Fine without high winds",1,2
3,"11:00",Dry,"Fine without high winds",1,1
3,"15:52",Wet,"Raining without high winds",1,2
3,"18:00",Dry,"Fine without high winds",1,2
2,"14:46",Dry,"Fine without high winds",1,2
3,"13:58",Dry,"Fine without high winds",1,1
3,"16:50",Dry,"Fine without high winds",1,1
3,"09:05",Dry,"Fine without high winds",1,2
3,"18:25",Dry,"Fine without high winds",1,2
2,"18:08",Dry,"Fine without high winds",1,2
3,"15:45",Dry,"Fine without high winds",1,2
3,"17:15",Dry,"Fine without high winds",1,1
3,"20:30",Wet,"Raining without high winds",1,2
3,"07:00",Wet,"Fine without high winds",2,2
3,"12:38",Dry,"Fine without high winds",1,2
3,"16:51",Dry,"Fine without high winds",1,2
3,"12:20",Dry,"Fine without high winds",1,3
3,"22:24",Dry,"Fine without high winds",1,1
2,"20:20",Dry,"Fine without high winds",1,1
3,"09:42",Dry,"Fine without high winds",1,2
3,"22:00",Dry,"Fine without high winds",1,2
3,"09:26",Dry,"Fine without high winds",1,2
3,"15:20",Wet,"Raining without high winds",1,2
3,"15:03",Dry,"Fine without high winds",1,2
3,"11:52",Wet,"Raining without high winds",1,1
3,"19:00",Dry,"Fine without high winds",1,1
2,"06:03",Dry,"Fine without high winds",1,1
2,"11:15",Dry,"Fine without high winds",1,1
3,"22:00",Dry,"Fine without high winds",1,2
3,"01:52",Dry,"Fine without high winds",1,1
3,"15:05",Dry,"Fine without high winds",1,2
3,"17:15",Dry,"Fine without high winds",1,2
3,"19:30",Wet,"Raining without high winds",1,1
3,"23:40",Dry,"Fine without high winds",1,2
3,"17:05",Dry,"Fine without high winds",1,2
3,"22:52",Wet,"Other",1,2
3,"15:30",Dry,"Fine without high winds",1,2
3,"17:46",Dry,"Fine without high winds",1,1
3,"17:14",Dry,"Fine without high winds",1,2
2,"14:30",Dry,"Fine without high winds",1,2
3,"22:42",Wet,"Raining without high winds",1,1
2,"17:59",Wet,"Fine without high winds",1,1
3,"14:08",Dry,"Fine without high winds",1,2
3,"15:41",Dry,"Fine without high winds",1,3
3,"16:54",Dry,"Fine without high winds",1,1
3,"15:52",Dry,"Fine without high winds",1,2
3,"15:23",Dry,"Fine without high winds",1,1
3,"15:05",Dry,"Fine without high winds",1,2
3,"12:25",Wet,"Raining without high winds",1,2
3,"15:18",Dry,"Fine without high winds",1,3
3,"10:30",Wet,"Raining without high winds",1,1
3,"15:18",Dry,"Fine without high winds",1,2
2,"16:27",Dry,"Fine without high winds",1,2
3,"07:10",Dry,"Fine without high winds",1,2
3,"10:14",Dry,"Fine without high winds",1,1
3,"14:41",Dry,"Fine without high winds",1,1
3,"16:37",Wet,"Fine without high winds",1,2
3,"05:35",Wet,"Raining without high winds",1,2
2,"13:20",Dry,"Fine without high winds",1,2
2,"12:10",Dry,"Fine without high winds",1,3
3,"15:25",Wet,"Other",1,2
2,"09:41",Dry,"Fine without high winds",1,1
3,"08:20",Dry,"Fine without high winds",1,2
3,"03:51",Dry,"Fine without high winds",1,1
3,"12:20",Dry,"Fine without high winds",1,2
2,"12:15",Dry,"Fine without high winds",1,2
3,"10:44",Dry,"Fine without high winds",1,2
3,"12:09",Dry,"Fine without high winds",1,2
3,"10:20",Dry,"Fine without high winds",1,1
3,"19:18",Dry,"Fine without high winds",1,2
3,"10:46",Wet,"Raining without high winds",1,2
3,"17:15",Wet,"Fine without high winds",1,1
3,"15:30",Dry,"Fine without high winds",1,2
3,"02:00",Dry,"Fine without high winds",1,1
3,"19:37",Dry,"Fine without high winds",1,2
3,"16:45",Wet,"Raining without high winds",1,2
2,"22:31",Dry,"Fine without high winds",1,2
3,"13:52",Dry,"Fine without high winds",1,3
3,"17:26",Dry,"Fine without high winds",1,2
3,"08:16",Wet,"Raining without high winds",1,2
3,"15:10",Dry,"Fine without high winds",2,1
3,"20:05",Wet,"Other",1,3
3,"08:56",Wet,"Fine without high winds",1,2
3,"16:45",Wet,"Raining without high winds",1,3
3,"19:35",Wet,"Raining without high winds",1,2
3,"07:10",Wet,"Raining without high winds",1,2
3,"13:00",Wet,"Fine without high winds",1,2
3,"09:15",Wet,"Raining with high winds",1,2
3,"22:00",Wet,"Raining without high winds",1,2
2,"15:50",Wet,"Raining without high winds",1,1
3,"17:35",Dry,"Fine without high winds",1,1
3,"02:45",Dry,"Fine without high winds",1,2
3,"09:09",Dry,"Fine without high winds",1,2
3,"13:30",Dry,"Fine without high winds",1,2
3,"19:37",Wet,"Raining without high winds",1,2
3,"13:15",Dry,"Fine without high winds",1,2
3,"15:38",Dry,"Fine without high winds",1,1
2,"09:45",Dry,"Fine without high winds",1,1
3,"08:21",Wet,"Raining without high winds",1,2
3,"20:35",Dry,"Fine without high winds",1,2
3,"20:47",Wet,"Raining without high winds",1,2
3,"08:30",Dry,"Fine without high winds",1,2
3,"23:19",Dry,"Fine without high winds",1,1
3,"11:43",Dry,"Fine without high winds",1,3
3,"18:10",Wet,"Raining without high winds",1,3
3,"18:15",Dry,"Fine without high winds",1,1
3,"10:50",Dry,"Fine without high winds",1,2
2,"17:51",Dry,"Fine without high winds",1,2
3,"18:33",Wet,"Raining without high winds",1,2
3,"06:16",Dry,"Fine without high winds",1,2
3,"11:05",Dry,"Fine without high winds",1,2
3,"18:15",Dry,"Fine without high winds",1,1
3,"11:15",Dry,"Fine without high winds",1,3
2,"18:39",Dry,"Fine without high winds",1,2
2,"08:49",Wet,"Raining without high winds",1,2
3,"14:20",Dry,"Fine without high winds",1,1
3,"08:49",Dry,"Fine without high winds",1,2
3,"19:45",Dry,"Fine without high winds",1,2
2,"17:10",Frost,"Fog or mist",1,2
3,"15:40",Wet,"Fine without high winds",1,2
3,"00:30",Dry,"Fine without high winds",1,3
3,"00:04",Dry,"Fine without high winds",1,1
3,"11:52",Dry,"Fine without high winds",1,2
3,"10:03",Dry,"Fine without high winds",1,1
3,"20:28",Wet,"Raining without high winds",1,2
2,"10:24",Wet,"Raining without high winds",1,2
3,"03:54",Wet,"Raining without high winds",1,2
2,"20:15",Wet,"Fine without high winds",1,1
3,"09:00",Dry,"Fine without high winds",1,2
2,"15:30",Dry,"Fine without high winds",1,2
3,"18:35",Wet,"Raining without high winds",1,2
2,"10:20",Dry,"Fine without high winds",1,1
3,"12:41",Dry,"Fine without high winds",1,2
3,"18:12",Wet,"Raining without high winds",1,1
3,"17:30",Dry,"Fine without high winds",1,2
3,"10:00",Dry,"Fine without high winds",1,1
3,"18:30",Dry,"Fine without high winds",1,2
3,"11:30",Dry,"Fine without high winds",1,3
3,"08:15",Dry,"Fine without high winds",1,2
3,"01:00",Dry,"Fine without high winds",1,2
3,"15:18",Dry,"Fine without high winds",1,2
3,"05:50",Dry,"Fine without high winds",1,2
3,"17:50",Wet,"Fine without high winds",1,2
3,"12:26",Wet,"Raining without high winds",1,2
3,"11:15",Wet,"Fine without high winds",1,2
3,"20:00",Dry,"Fine without high winds",1,2
3,"11:01",Wet,"Raining without high winds",1,2
3,"18:04",Dry,"Fine without high winds",1,1
3,"15:52",Dry,"Fine without high winds",1,1
3,"18:30",Dry,"Fine without high winds",1,1
3,"11:02",Dry,"Fine without high winds",1,2
3,"14:05",Wet,"Raining without high winds",1,3
3,"08:30",Frost,"Fine without high winds",1,1
3,"10:00",Dry,"Fine without high winds",1,2
3,"13:50",Dry,"Fine without high winds",1,1
2,"18:22",Dry,"Fine without high winds",1,2
3,"16:25",Dry,"Fine without high winds",1,3
3,"13:04",Dry,"Fine without high winds",1,2
3,"16:10",Dry,"Fine without high winds",1,1
3,"11:30",Dry,"Fine without high winds",1,1
3,"10:51",Dry,"Fine without high winds",1,2
3,"14:46",Dry,"Fine without high winds",1,1
3,"17:30",Dry,"Fine without high winds",1,3
3,"09:05",Dry,"Fine without high winds",1,1
3,"09:05",Dry,"Fine without high winds",1,1
3,"23:57",Wet,"Other",1,2
3,"15:35",Dry,"Fine without high winds",1,2
3,"14:10",Wet,"Fine without high winds",1,4
3,"12:00",Dry,"Fine without high winds",1,2
3,"07:05",Wet,"Fine without high winds",1,1
3,"21:27",Dry,"Fine without high winds",1,2
3,"03:15",Dry,"Fine without high winds",1,1
3,"07:25",Dry,"Fine without high winds",1,2
3,"23:00",Dry,"Fine without high winds",1,2
3,"17:30",Dry,"Fine without high winds",1,4
3,"13:05",Dry,"Fine without high winds",1,1
3,"13:08",Wet,"Raining without high winds",1,2
3,"17:38",Wet,"Fine without high winds",1,1
3,"20:02",Dry,"Fine without high winds",1,2
3,"17:05",Dry,"Fine without high winds",1,2
3,"15:44",Dry,"Fine without high winds",2,2
3,"12:00",Wet,"Fine without high winds",1,2
3,"19:45",Dry,"Fine without high winds",1,2
3,"07:45",Wet,"Fine without high winds",1,3
3,"21:05",Wet,"Snowing without high winds",1,2
3,"17:19",Dry,"Fine without high winds",1,3
3,"07:45",Frost,"Fine without high winds",1,1
3,"13:40",Dry,"Fine without high winds",1,1
3,"14:18",Dry,"Fine without high winds",1,2
3,"14:35",Dry,"Fine without high winds",1,1
3,"17:15",Dry,"Fine without high winds",1,2
3,"12:41",Dry,"Fine without high winds",1,2
3,"16:17",Dry,"Fine without high winds",1,4
3,"13:41",Dry,"Fine without high winds",1,2
3,"08:00",Dry,"Fine without high winds",1,1
3,"15:45",Wet,"Fine without high winds",1,2
3,"01:10",Dry,"Fine without high winds",1,2
3,"17:45",Wet,"Raining without high winds",1,2
3,"09:00",Dry,"Fine without high winds",1,2
3,"13:45",Wet,"Fine without high winds",2,1
3,"18:00",Dry,"Fine without high winds",2,1
3,"17:45",Wet,"Other",2,2
2,"13:52",Wet,"Raining with high winds",2,1
3,"15:41",Wet,"Fine without high winds",1,2
3,"19:10",Wet,"Fine with high winds",1,2
3,"07:55",Wet,"Raining without high winds",1,2
3,"17:03",Dry,"Fine with high winds",2,2
3,"10:30",Wet,"Fine with high winds",2,7
2,"10:29",Wet,"Fine without high winds",2,1
3,"09:37",Wet,"Fine with high winds",2,1
3,"21:20",Dry,"Fine without high winds",1,2
3,"16:45",Dry,"Fine without high winds",1,2
3,"00:01",Wet,"Raining with high winds",2,1
3,"18:20",Dry,"Fine without high winds",2,2
3,"10:40",Wet,"Raining with high winds",2,1
1,"13:20",Wet,"Raining with high winds",2,2
2,"16:00",Wet,"Raining with high winds",2,1
3,"15:20",Wet,"Raining with high winds",2,1
3,"20:10",Wet,"Raining with high winds",2,1
2,"06:00",Wet,"Raining with high winds",2,1
3,"07:20",Wet,"Raining with high winds",2,1
3,"13:30",Wet,"Raining without high winds",2,2
3,"15:30",Dry,"Fine without high winds",1,1
3,"04:47",Wet,"Raining with high winds",2,1
3,"04:42",Wet,"Raining with high winds",2,1
